Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Thursday 13/05/2021,"סלרי
Full-Size",13/05/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
4 of 9
Celery, Gigante Dorato
Zvika > zB > Bed 523
2 of 9",חנות הגינה: 15,15,0,0,15,20,,ea,,ניצון נהון,0
Thursday 13/05/2021,"(ירק) בצל ירוק
Full-Size",13/05/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
11 of 17","חנות הגינה: 15,
סלים הרצליה: 10",25,17,0,8,8,,bn,,ניצון נהון,0
Thursday 13/05/2021,תבלין - מרווה,13/05/2021,"Sage, Common
Ra.1 > L1 > Bed 109
",חנות הגינה: 2,2,0,0,2,5,,bn,,ניצון נהון,0
Thursday 13/05/2021,"(ירק) כוסברה
Leaf",13/05/2021,"Cilantro, hyd. Santoriny
Hyd. S - no beds selected
11 of 15",חנות הגינה: 20,20,10,0,10,22,,bn,,ניצון נהון,0
Thursday 13/05/2021,"(ירק) פטרוזיליה
Full-Size",13/05/2021,"Parsley, hyd. Borjo
Hyd. S - no beds selected
7 of 11",חנות הגינה: 25,25,15,0,10,10,,bn,,ניצון נהון,0
Thursday 13/05/2021,"תבלין - אזוב
Full-Size",13/05/2021,,חנות הגינה: 3,3,0,0,3,3,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,Nimrod Wald,0
Thursday 13/05/2021,"צנון
Full-Size",13/05/2021,,"חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,6,,bn,,ניצון נהון,0
Thursday 13/05/2021,"(חסה) רומית
Full-Size",13/05/2021,"Lettuce, hyd. רומית
Hyd. S - no beds selected
30 of 52",חנות הגינה: 30,30,0,0,30,30,,hd,חסה חץ. - לתעד  ברשימת קטיף,ניצון נהון,0
Thursday 13/05/2021,"שומר
Full-Size",13/05/2021,"Fennel, hyd. Orion
Hyd. S - no beds selected
8 of 10
Fennel, Orion
Ra.1 > L1 > Beds 114-115
6 of 10",חנות הגינה: 4,4,0,0,4,5,,kg,,ניצון נהון,0
Thursday 13/05/2021,"בייבי מיקס
Full-Size",13/05/2021,"Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.2 > C2 > Bed 224
13 of 32
Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.3 > R1 > Bed 311
18 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 323-324
20 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 334-335
21 of 32","חנות הגינה: 4,
סלים הרצליה: 3",7,1,0,6,2.8,,kg,,ניצון נהון,0
Thursday 13/05/2021,תרד ניוזילנדי,13/05/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4","חנות הגינה: 5,
סלים הרצליה: 4",9,6,0,3,3.5,,kg,,ניצון נהון,0
Monday 10/05/2021,"תת בייבי סלק
Baby Leaf Greens",10/05/2021,"Beets, MIX עלי ביבי
Ra.3 > R2 > Bed 320
12 of 14",חנות הגינה: 1,1,0,0,1,2.1,,kg,,ניצון נהון,0
Monday 10/05/2021,"תת בייבי סורל
Baby Leaf",10/05/2021,,חנות הגינה: 1,1,0,0,1,5,,kg,,ניצון נהון,0
Monday 10/05/2021,"תת בייבי טאטסוי
Baby Leaf",10/05/2021,"Tatsoi, Tatsoi
Ra.3 > R1 > Bed 310
3 of 4",חנות הגינה: 1,1,0,0,1,1,,kg,,ניצון נהון,0
Monday 10/05/2021,"שומר
Full-Size",10/05/2021,"Fennel, hyd. Orion
Hyd. S - no beds selected
8 of 10
Fennel, Orion
Ra.1 > L1 > Beds 114-115
6 of 10","חנות הגינה: 10,
סלים הרצליה: 10",20,8,0,12,11.2,,kg,,ניצון נהון,0
Monday 10/05/2021,"קולרבי
Full-Size",10/05/2021,"Kohlrabi, Konmar
Ra.4 > Lo18 > Bed 406
6 of 8","חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,1.9,,kg,,ניצון נהון,0
Monday 10/05/2021,"(ירק) בצל ירוק
Full-Size",10/05/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
11 of 17","חנות הגינה: 10,
סלים הרצליה: 10",20,0,0,20,20,,bn,,ניצון נהון,0
Monday 10/05/2021,"בזיל
Full-Size",10/05/2021,"Basil, hyd. Prospera
Hyd. S - no beds selected
2 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7","חנות הגינה: 10,
סלים הרצליה: 6",16,0,0,16,16,,cs,,ניצון נהון,0
Monday 10/05/2021,"סלק
Full-Size Root",10/05/2021,"Beets, Chioggia Guardsmark
Ra.1 > L2 > Bed 121
8 of 14","חנות הגינה: 10,
סלים הרצליה: 6",16,0,0,16,16,,bn,,ניצון נהון,0
Monday 10/05/2021,"קייל
Full-Size",10/05/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11
Kale, Scarlet
Ra.3 > R2 > Bed 328
9 of 11
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11","חנות הגינה: 10,
סלים הרצליה: 8",18,0,0,18,18,,bn,"קייל רוסי ירוק וסגול , מעט קייל דינוזואר",ניצון נהון,0
Monday 10/05/2021,דלעת יפנית,10/05/2021,,"חנות הגינה: 10,
סלים הרצליה: 8",18,0,0,18,16,,kg,,ניצון נהון,0
Monday 10/05/2021,"סלרי
Full-Size",10/05/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
4 of 9
Celery, hyd. Giant Dorato
Hyd. S - no beds selected
3 of 9
Celery, Gigante Dorato
Zvika > zB > Bed 523
2 of 9",חנות הגינה: 15,15,0,0,15,15,,ea,,ניצון נהון,0
Monday 10/05/2021,"מנגולד
Full-Size",10/05/2021,"Chard, Fordhook Giant
Ra.1 > L2 > Bed 127
3 of 12","חנות הגינה: 16,
סלים הרצליה: 6",22,4,4,22,9,,hd,"10 מנגולד ראש לחנות
10 מנגולד ראש לשוק
6 צרור מנגולד לחנות",ניצון נהון,0
Monday 10/05/2021,"תבלין - אזוב
Full-Size",10/05/2021,,"חנות הגינה: 2,
סלים הרצליה: 2",4,0,0,4,4,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Monday 10/05/2021,תבלין - מרווה,10/05/2021,,"חנות הגינה: 2,
סלים הרצליה: 2",4,0,0,4,4,,bn,,ניצון נהון,0
Monday 10/05/2021,"(ירק) כוסברה
Leaf",10/05/2021,"Cilantro, hyd. Santoriny
Hyd. S - no beds selected
11 of 15",חנות הגינה: 20,20,0,0,20,20,,bn,,ניצון נהון,0
Monday 10/05/2021,"(ירק) פטרוזיליה
Full-Size",10/05/2021,"Parsley, hyd. Borjo
Hyd. S - no beds selected
7 of 11
Parsley, hyd. Borjo
Hyd. S - no beds selected
6 of 11",חנות הגינה: 20,20,0,0,20,11,,bn,,ניצון נהון,0
Monday 10/05/2021,"בייבי מיקס
Full-Size",10/05/2021,"Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.2 > C2 > Bed 224
13 of 32
Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.3 > R1 > Bed 311
18 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R2 > Beds 323-324
20 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Beds 334-335
21 of 32","חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,2,,kg,,ניצון נהון,0
Monday 10/05/2021,"תבלין - נענע
Full-Size",10/05/2021,"Mint, Common Mint
side > 200 > Bed 3
","חנות הגינה: 4,
סלים הרצליה: 4",8,0,0,8,9,,bn,,ניצון נהון,0
Monday 10/05/2021,"צנונית
Full-Size",10/05/2021,"Radishes, French Breakfast
HH > A > Bed 1
18 of 25","חנות הגינה: 4,
סלים הרצליה: 4",8,0,0,8,4,,bn,,ניצון נהון,0
Monday 10/05/2021,תרד ניוזילנדי,10/05/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4","חנות הגינה: 4.5,
סלים הרצליה: 3.5",8,0,0,8,9,,kg,,ניצון נהון,0
Monday 10/05/2021,"(ירק) עירית
Full-Size",10/05/2021,,חנות הגינה: 5,5,0,0,5,18,Garlic Geisha: 18,bn,,ניצון נהון,0
Monday 10/05/2021,פאקוס,10/05/2021,"Cucumbers, Facus - פאקוס ירוק
Ra.4 > Lo24 > Bed 401
2 of 4
Cucumbers, Facus - פאקוס
Zvika > zB > Beds 517, 521-522
1 of 4","חנות הגינה: 5,
סלים הרצליה: 5",10,0,All ripe,10,5.6,,kg,,Nimrod Wald,0
Monday 10/05/2021,"גזר
Full-Size",10/05/2021,"Carrots, Nantes Half Long
Ra.1 > L2 > Beds 123-124
5 of 8
Carrots, Purple Haze
Ra.2 > C1 > Bed 214
7 of 8
Carrots, Nantes Half Long
Ra.2 > C2 > Bed 223
6 of 8","חנות הגינה: 6,
סלים הרצליה: 4",10,0,0,10,11,,bn,,ניצון נהון,0
Thursday 06/05/2021,"סלק
Full-Size Root",06/05/2021,"Beets, Forono - מוערך נטע
Ra.1 > L1 > Bed 114
9 of 14
Beets, Chioggia Guardsmark
Ra.1 > L2 > Bed 121
8 of 14
Beets, Chioggia Guardsmark
Ra.2 > C1 > Bed 210
11 of 14
Beets, Chioggia Guardsmark
Zvika > zB > Bed 520
10 of 14","b2b: 10,
חנות הגינה: 20,
סלים הרצליה: 20",50,30,0,20,20,,bn,,ניצון נהון,0
Thursday 06/05/2021,"כוסברה
Leaf",06/05/2021,"Cilantro, hyd. Santoriny
Hyd. S - no beds selected
11 of 15","b2b: 10,
חנות הגינה: 20,
סלים הרצליה: 20",50,15,0,35,35,,bn,,ניצון נהון,0
Thursday 06/05/2021,"פטרוזיליה
Full-Size",06/05/2021,,"b2b: 10,
חנות הגינה: 25,
סלים הרצליה: 20",55,35,0,20,15,hyd. Borjo: 15,bn,,ניצון נהון,0
Thursday 06/05/2021,"חסה רומית (ערבית(
Full-Size",06/05/2021,"Lettuce, hyd. רומית
Hyd. S - no beds selected
28 of 52
Lettuce, hyd. רומית
Hyd. S - no beds selected
30 of 52","b2b: 10,
חנות הגינה: 30,
סלים הרצליה: 15",55,20,All ripe,35,27,,hd,,ניצון נהון,0
Thursday 06/05/2021,"סלרי
Full-Size",06/05/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
4 of 9
Celery, hyd. Giant Dorato
Hyd. S - no beds selected
3 of 9","b2b: 15,
חנות הגינה: 20",35,25,0,10,10,,ea,,ניצון נהון,0
Thursday 06/05/2021,"בייבי מיקס - מהגינה
Full-Size",06/05/2021,,"b2b: 2.5,
חנות הגינה: 3.75,
סלים הרצליה: 5",11.25,5,0,6.25,6.8,"Mesclun Mix: 4.1,
נטע מיקס - Luna Nera+Cavalo: 2.7",kg,,ניצון נהון,0
Thursday 06/05/2021,"נענע
Full-Size",06/05/2021,,"b2b: 3,
חנות הגינה: 5,
סלים הרצליה: 5",13,5,0,8,8,,bn,,ניצון נהון,0
Thursday 06/05/2021,"צנון
Full-Size",06/05/2021,"Radishes, צנון לבן z1015
HH > A > Bed 2
17 of 25","b2b: 4,
חנות הגינה: 4,
סלים הרצליה: 4",12,0,0,12,1,צנון לבן z1015: 1,bn,,ניצון נהון,0
Thursday 06/05/2021,תרד ניוזילנדי,06/05/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4","b2b: 4,
חנות הגינה: 8,
סלים הרצליה: 4",16,8,0,8,8,,kg,,ניצון נהון,0
Thursday 06/05/2021,"בזיל
Full-Size",06/05/2021,"Basil, hyd. Prospera
Hyd. S - no beds selected
2 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7","b2b: 8,
חנות הגינה: 12,
סלים הרצליה: 10",30,0,0,30,28,,cs,,ניצון נהון,0
Thursday 06/05/2021,"גזר
Full-Size",06/05/2021,"Carrots, Nantes Half Long
Ra.1 > L2 > Beds 123-124
5 of 8
Carrots, Purple Haze
Ra.2 > C1 > Bed 214
7 of 8
Carrots, Nantes Half Long
Ra.2 > C2 > Bed 223
6 of 8","b2b: 8,
חנות הגינה: 12,
סלים הרצליה: 8",28,0,0,28,37,,bn,,ניצון נהון,0
Thursday 06/05/2021,"קייל
Full-Size",06/05/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11","b2b: 8,
חנות הגינה: 12,
סלים הרצליה: 8",28,4,0,24,18,,bn,,ניצון נהון,0
Thursday 06/05/2021,"בצל ירוק
Full-Size",06/05/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
10 of 17","b2b: 8,
חנות הגינה: 15,
סלים הרצליה: 10",33,0,0,33,33,,bn,,ניצון נהון,0
Thursday 06/05/2021,"מנגולד
Full-Size",06/05/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
6 of 12","b2b: 8,
חנות הגינה: 15,
סלים הרצליה: 8",31,10,0,21,21,,hd,,ניצון נהון,0
Thursday 06/05/2021,"בייבי סלק
Baby Leaf Greens",06/05/2021,,חנות הגינה: 1,1,0,0,1,15,,cs,,ניצון נהון,0
Thursday 06/05/2021,פאקוס,06/05/2021,"Cucumbers, Facus - פאקוס
Zvika > zB > Beds 517, 521-522
1 of 4",חנות הגינה: 1,1,0,All ripe,1,5.7,,kg,,ניצון נהון,0
Thursday 06/05/2021,"חסה חמאה
Full-Size",06/05/2021,"Lettuce, hyd. פלנדריה - חמאה
Hyd. S - no beds selected
27 of 52",חנות הגינה: 1,1,0,All ripe,1,10,,hd,,ניצון נהון,0
Thursday 06/05/2021,"בייבי סורל
Baby Leaf",06/05/2021,,חנות הגינה: 1,1,0,0,1,10,,cs,,ניצון נהון,0
Thursday 06/05/2021,קישוא,06/05/2021,"Summer Squash, Round Zucchini
Ra.1 > L1 > Beds 111-112
3 of 7
Summer Squash, יומנה
Zvika > zA > Bed 504
1 of 7
Summer Squash, ברכה
Zvika > zA > Beds 506-507
2 of 7",חנות הגינה: 1,1,0,All ripe,1,22.1,,kg,,ניצון נהון,0
Thursday 06/05/2021,קישוא - זוקיני,06/05/2021,"Summer Squash, Striata D'Italia
Ra.1 > L1 > Bed 110
5 of 7
Summer Squash, Nero di Milano
Ra.1 > L6m > Bed 102
6 of 7
Summer Squash, Alberrllo DI Sarzana
Ra.1 > L6m > Bed 108
4 of 7",חנות הגינה: 1,1,0,All ripe,1,10.6,,kg,,ניצון נהון,0
Thursday 06/05/2021,"בייבי טאטסוי
Baby Leaf",06/05/2021,,חנות הגינה: 1,1,0,0,1,1,,kg,,ניצון נהון,0
Thursday 06/05/2021,דלעת,06/05/2021,"Winter Squash, Red Kuri
Zvika > zA > Beds 509-510
12 of 15",חנות הגינה: 1,1,0,All ripe,1,30,,kg,,ניצון נהון,0
Thursday 06/05/2021,מרווה,06/05/2021,,חנות הגינה: 3,3,0,0,3,3,,bn,,ניצון נהון,0
Thursday 06/05/2021,"אזוב - זעתר
Full-Size",06/05/2021,,חנות הגינה: 4,4,0,0,4,4,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,ניצון נהון,0
Thursday 06/05/2021,"צנונית
Full-Size",06/05/2021,,"חנות הגינה: 4,
סלים הרצליה: 4",8,0,0,8,1,French Breakfast: 1,bn,,ניצון נהון,0
Thursday 06/05/2021,"סויה
Fresh Shelling",06/05/2021,,חנות הגינה: 5,5,0,All ripe,5,0.7,סויה אלמוג: 0.7,kg,,ניצון נהון,0
Monday 03/05/2021,"רוקט - בייבי
Baby Leaf",03/05/2021,,,0,20,0,All ripe,All ripe,,cs,,Nimrod Wald,0
Monday 03/05/2021,"בייבי סלק
Baby Leaf Greens",03/05/2021,,חנות הגינה: 1,1,0,0,1,1,,cs,,Nimrod Wald,0
Monday 03/05/2021,"בייבי סורל
Baby Leaf",03/05/2021,,חנות הגינה: 1,1,0,0,1,1,,cs,,Nimrod Wald,0
Monday 03/05/2021,"בייבי טאטסוי
Baby Leaf",03/05/2021,,חנות הגינה: 1,1,0,0,1,1.3,Tatsoi: 1.3,kg,,Nimrod Wald,0
Monday 03/05/2021,קישוא,03/05/2021,"Summer Squash, Round Zucchini
Ra.1 > L1 > Beds 111-112
3 of 7
Summer Squash, יומנה
Zvika > zA > Bed 504
1 of 7
Summer Squash, ברכה
Zvika > zA > Beds 506-507
2 of 7","חנות הגינה: 10,
סלים הרצליה: 10",20,18,All ripe,2,19,,kg,,Nimrod Wald,0
Monday 03/05/2021,"בצל ירוק
Full-Size",03/05/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
10 of 17","חנות הגינה: 10,
סלים הרצליה: 10",20,10,0,10,10,,bn,,Nimrod Wald,0
Monday 03/05/2021,"שומר
Full-Size",03/05/2021,"Fennel, hyd. Orion
Hyd. S - no beds selected
8 of 10
Fennel, hyd. Orion
Hyd. S - no beds selected
7 of 10
Fennel, Orion
Ra.1 > L1 > Beds 114-115
6 of 10","חנות הגינה: 10,
סלים הרצליה: 8",18,5,0,13,23,,kg,,Nimrod Wald,0
Monday 03/05/2021,קישוא - זוקיני,03/05/2021,"Summer Squash, Striata D'Italia
Ra.1 > L1 > Bed 110
5 of 7
Summer Squash, Nero di Milano
Ra.1 > L6m > Bed 102
6 of 7
Summer Squash, Alberrllo DI Sarzana
Ra.1 > L6m > Bed 108
4 of 7","חנות הגינה: 11,
סלים הרצליה: 8",19,19,All ripe,All ripe,7,,kg,,Nimrod Wald,0
Monday 03/05/2021,"גזר
Full-Size",03/05/2021,"Carrots, Nantes Half Long
Ra.1 > L2 > Beds 123-124
5 of 8
Carrots, Purple Haze
Ra.2 > C1 > Bed 214
7 of 8
Carrots, Nantes Half Long
Ra.2 > C2 > Bed 223
6 of 8","חנות הגינה: 12,
סלים הרצליה: 6",18,0,0,18,20,,bn,,Nimrod Wald,0
Monday 03/05/2021,"סלק
Full-Size Root",03/05/2021,"Beets, Forono - מוערך נטע
Ra.1 > L1 > Bed 114
9 of 14
Beets, Chioggia Guardsmark
Ra.1 > L2 > Bed 121
8 of 14
Beets, Chioggia Guardsmark
Ra.2 > C1 > Bed 210
11 of 14
Beets, Chioggia Guardsmark
Zvika > zB > Bed 520
10 of 14","חנות הגינה: 15,
סלים הרצליה: 10",25,0,0,25,22,,bn,,Nimrod Wald,0
Monday 03/05/2021,"חסה רומית (ערבית(
Full-Size",03/05/2021,"Lettuce, hyd. רומית
Hyd. S - no beds selected
28 of 52
Lettuce, hyd. רומית
Hyd. S - no beds selected
30 of 52",חנות הגינה: 20,20,0,0,20,20,,hd,,Nimrod Wald,0
Monday 03/05/2021,"חסה חמאה
Full-Size",03/05/2021,"Lettuce, hyd. פלנדריה - חמאה
Hyd. S - no beds selected
27 of 52
Lettuce, hyd. פלנדריה - חמאה
Hyd. S - no beds selected
29 of 52",חנות הגינה: 20,20,0,0,20,20,,hd,,Nimrod Wald,0
Monday 03/05/2021,"בזיל
Full-Size",03/05/2021,"Basil, hyd. Prospera
Hyd. S - no beds selected
2 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7","חנות הגינה: 20,
סלים הרצליה: 10",30,10,0,20,14,,cs,,Nimrod Wald,0
Monday 03/05/2021,"סלרי
Full-Size",03/05/2021,,"חנות הגינה: 20,
סלים הרצליה: 10",30,10,0,20,20,,ea,,Nimrod Wald,0
Monday 03/05/2021,"פטרוזיליה
Full-Size",03/05/2021,,חנות הגינה: 25,25,0,0,25,25,,bn,,Nimrod Wald,0
Monday 03/05/2021,פאקוס,03/05/2021,"Cucumbers, Facus - פאקוס
Zvika > zB > Beds 517, 521-522
1 of 4",חנות הגינה: 3,3,0,All ripe,3,8,,kg,,Nimrod Wald,0
Monday 03/05/2021,"אזוב - זעתר
Full-Size",03/05/2021,,"חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,6,,bn,לקטוף מגוון תבלינים לפי מה שמוכן ויפה,Nimrod Wald,0
Monday 03/05/2021,"נענע
Full-Size",03/05/2021,,"חנות הגינה: 3,
סלים הרצליה: 3",6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 03/05/2021,"בייבי מיקס - מהגינה
Full-Size",03/05/2021,,"חנות הגינה: 3,
סלים הרצליה: 3.5",6.5,0,0,6.5,6.5,,kg,,Nimrod Wald,0
Monday 03/05/2021,תרד ניוזילנדי,03/05/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4","חנות הגינה: 4,
סלים הרצליה: 3",7,4,0,3,5,,kg,,Nimrod Wald,0
Monday 03/05/2021,דלעת,03/05/2021,,"חנות הגינה: 5,
סלים הרצליה: 10",15,0,All ripe,15,15,,kg,,Nimrod Wald,0
Monday 03/05/2021,"סויה
Fresh Shelling",03/05/2021,,חנות הגינה: 6,6,0,All ripe,6,1,סויה אלמוג: 1,kg,,Nimrod Wald,0
Monday 03/05/2021,"קייל
Full-Size",03/05/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11","חנות הגינה: 8,
סלים הרצליה: 5",13,0,0,13,13,,bn,,Nimrod Wald,0
Monday 03/05/2021,"מנגולד
Full-Size",03/05/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
6 of 12","חנות הגינה: 8,
סלים הרצליה: 8",16,0,0,16,16,,hd,,Nimrod Wald,0
Thursday 29/04/2021,"קייל
Full-Size",29/04/2021,"Kale, Lacinato (Dinosaur)
Ra.3 > R2 > Bed 327
7 of 11",Online Store: 12,12,0,0,12,12,,bn,,Nimrod Wald,0
Thursday 29/04/2021,תרד ניוזילנדי,29/04/2021,"New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 13
2 of 4
New Zealand Spinach, Tetragonia Specialty
HH > C > Bed 14
4 of 4",Online Store: 12,12,0,0,12,12,,kg,,Nimrod Wald,0
Thursday 29/04/2021,"צנונית
Full-Size",29/04/2021,,Online Store: 13,13,0,0,13,9,French Breakfast: 9,bn,,Nimrod Wald,0
Thursday 29/04/2021,"צנון
Full-Size",29/04/2021,,Online Store: 14,14,0,0,14,14,,bn,,Nimrod Wald,0
Thursday 29/04/2021,קישוא,29/04/2021,"Summer Squash, Round Zucchini
Ra.1 > L1 > Beds 111-112
3 of 7
Summer Squash, יומנה
Zvika > zA > Bed 504
1 of 7
Summer Squash, ברכה
Zvika > zA > Beds 506-507
2 of 7",Online Store: 15,15,0,All ripe,15,5,,kg,,ניצון נהון,0
Thursday 29/04/2021,"בייבי מיקס - מהגינה
Full-Size",29/04/2021,"Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.2 > C2 > Bed 224
13 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.2 > C2 > Bed 228
16 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 314
19 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R1 > Bed 316 + 1 more Block
17 of 32
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 331
15 of 32",Online Store: 16,16,0,0,16,11.7,,kg,,Nimrod Wald,0
Thursday 29/04/2021,"קולרבי
Full-Size",29/04/2021,"Kohlrabi, קרף - נטע
Ra.2 > C1 > Bed 213
7 of 8
Kohlrabi, Konmar
Ra.4 > Lo18 > Bed 406
6 of 8",Online Store: 18,18,0,0,18,19.1,,kg,,Nimrod Wald,0
Thursday 29/04/2021,"מנגולד
Full-Size",29/04/2021,"Chard, hyd. מונופולי - ראש
Hyd. S - no beds selected
6 of 12",Online Store: 35,35,0,0,35,35,,hd,,Nimrod Wald,0
Thursday 29/04/2021,"בצל ירוק
Full-Size",29/04/2021,"Onions: Scallions, hyd. Aldorado
Hyd. S - no beds selected
10 of 17",Online Store: 37,37,0,0,37,37,,bn,,Nimrod Wald,0
Thursday 29/04/2021,"גזר
Full-Size",29/04/2021,"Carrots, Nantes Half Long
Ra.1 > L2 > Beds 123-124
5 of 8",Online Store: 40,40,0,0,40,37,,bn,,Nimrod Wald,0
Thursday 29/04/2021,"סלרי
Full-Size",29/04/2021,"Celery, hyd. Giant Dorato
Hyd. S - no beds selected
3 of 9",Online Store: 40,40,20,20,20,30,,ea,,Nimrod Wald,0
Thursday 29/04/2021,"כוסברה
Leaf",29/04/2021,"Cilantro, hyd. Santoriny
Hyd. S - no beds selected
11 of 15
Cilantro, hyd. Santoriny
Hyd. S - no beds selected
10 of 15",Online Store: 40,40,0,0,40,10,,bn,,ניצון נהון,0
Thursday 29/04/2021,"בזיל
Full-Size",29/04/2021,"Basil, hyd. Prospera
Hyd. S - no beds selected
2 of 7
Basil, hyd. סגול
Hyd. S - no beds selected
1 of 7",Online Store: 45,45,0,0,45,45,,cs,,Nimrod Wald,0
Thursday 29/04/2021,"סלק
Full-Size Root",29/04/2021,"Beets, Forono - מוערך נטע
Ra.1 > L1 > Bed 114
9 of 14
Beets, Chioggia Guardsmark
Ra.1 > L2 > Bed 121
8 of 14
Beets, Chioggia Guardsmark
Ra.2 > C1 > Bed 210
11 of 14",Online Store: 50,50,0,0,50,36,,bn,,Nimrod Wald,0
Thursday 29/04/2021,"תרד
Full-Size",29/04/2021,"Spinach, Regata ריגאטה
Ra.2 > C2 > Bed 226
1 of 7
Spinach, Regata ריגאטה
Ra.2 > C6m > Bed 208
4 of 7",Online Store: 6,6,0,0,6,2,,kg,,ניצון נהון,0
Thursday 29/04/2021,"חסה חמאה
Full-Size",29/04/2021,"Lettuce, hyd. פלנדריה - חמאה
Hyd. S - no beds selected
27 of 52",Online Store: 70,70,0,0,70,84,,hd,,Nimrod Wald,0
Thursday 29/04/2021,"פטרוזיליה
Full-Size",29/04/2021,"Parsley, hyd. Borjo
Hyd. S - no beds selected
7 of 11
Parsley, hyd. Borjo
Hyd. S - no beds selected
6 of 11",Online Store: 70,70,0,0,70,30,,bn,,Nimrod Wald,0
Thursday 29/04/2021,"חסה רומית (ערבית(
Full-Size",29/04/2021,"Lettuce, hyd. רומית
Hyd. S - no beds selected
28 of 52
Lettuce, hyd. רומית
Hyd. S - no beds selected
30 of 52",Online Store: 80,80,0,0,80,70,,hd,,Nimrod Wald,0
Thursday 29/04/2021,"בייבי סלק
Baby Leaf Greens",29/04/2021,"Beets, MIX עלי ביבי
Ra.3 > R2 > Bed 320
12 of 14",חנות הגינה: 10,10,0,0,10,3.7,,cs,,Nimrod Wald,0
Thursday 29/04/2021,"בייבי סורל
Baby Leaf",29/04/2021,,חנות הגינה: 10,10,0,0,10,10,,cs,,Nimrod Wald,0
