Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Solanaceae,Eggplant,European,Meatball,Transplant from Purchased,,,,15/04/2019,,,,,,06/05/2019,,339,24/06/2019,28/05/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 119",50.0,cm,1,,,,0,24,24,235,seeds/g,0.10,g,0.00,,,1 plant,0.0,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,30.0 Kilograms,₪300.00,₪25.00/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Greenhouse Sow,Full-Size,11/10/2018,,,,,,,54,04/12/2018,,21,01/04/2019,22/04/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 328",20.0,cm,4,1.01,310 cell flats,1,30,312,314,195,seeds/g,1.61,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪9.00/kg,72.0 Kilograms,₪648.00,₪13.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Greenhouse Sow,Full-Size,13/12/2018,,,,,,,54,05/02/2019,,5,08/05/2019,13/05/2019,12 bed m,"Ramim,Ra.3,Block R3,Beds 330",20.0,cm,4,1.01,310 cell flats,1,30,312,314,195,seeds/g,1.61,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪9.00/kg,72.0 Kilograms,₪648.00,₪13.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,25/12/2018,,29,01/04/2019,30/04/2019,6 bed m,"Ramim,Ra.2,Block C2,Beds 226",20.0,cm,4,,,,0,120,120,195,seeds/g,0.62,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪11.00/kg,36.0 Kilograms,₪396.00,₪16.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,20/03/2019,,3,03/06/2019,06/06/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 129",20.0,cm,4,,,,0,240,240,195,seeds/g,1.23,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪11.00/kg,72.0 Kilograms,₪792.00,₪16.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Greenhouse Sow,Full-Size,01/08/2019,,,,,,,41,11/09/2019,,56,12/12/2019,06/02/2020,8 bed m,"Ramim,Ra.1,Block L2,Beds 125",20.0,cm,4,1.01,310 cell flats,1,30,312,313,195,seeds/g,1.61,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪11.00/kg,48.0 Kilograms,₪528.00,₪16.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,26/08/2019,,32,12/12/2019,13/01/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 227",20.0,cm,4,,,,0,240,240,195,seeds/g,1.23,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪11.00/kg,72.0 Kilograms,₪792.00,₪16.50/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Generic Variety,Greenhouse Sow,Full-Size,09/09/2019,,,,,,,31,10/10/2019,,50,23/01/2020,13/03/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 218",20.0,cm,4,1.01,310 cell flats,2,30,312,313,195,seeds/g,1.61,g,0.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪9.00/kg,72.0 Kilograms,₪648.00,₪13.50/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Garlic,Hardneck,שני - מהגינה,Direct Sow,Bulb,,,,,,,,,23/09/2018,,7,01/04/2019,08/04/2019,48 bed m,"Home,HH,Block B,Beds 9-12",10.0,cm,4,,,,,,2208,89,seed cloves/kg,24.81,kg,15.00,Organic,,,,,,,,,,Kilograms,0.550 kg/row m,₪70.00/kg,105.6 Kilograms,"₪7,392.00",₪38.50/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Garlic,Hardneck,שני - מהגינה,Direct Sow,Bulb,,,,,,,,,17/10/2019,,16,06/04/2020,22/04/2020,48 bed m,"Ramim,Ra.3,Block R2,Beds 325-328",10.0,cm,4,,,,,,2208,200,cloves/kg,11.04,kg,15.00,Organic,,,,,,,,,,Kilograms,0.500 kg/row m,₪5.00/ea,96.0 Kilograms,"₪9,600.00",₪50.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Cucurbitaceae,Gourds,Large,Generic Variety,Greenhouse Sow,,24/02/2019,,,,,,,,03/04/2019,,100,10/09/2019,19/12/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 312",100.0,cm,1,0.12,128 cell flats,1,30,15.6,16,5622,seeds/g,0.00,g,0.00,,,,,,,,,,,Kilograms,3.914 kg/row m,₪10.00/kg,47.0 Kilograms,₪469.70,₪39.14/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Jerusalem Artichokes,Jerusalem Artichokes,Generic Variety,Direct Sow,,,,,,,,,,04/12/2019,,0,01/07/2021,01/07/2021,18 bed m,"Home,HH,Block A,Beds 1-3",20.0,cm,2,,,,,,160,20,seeds/kg,8.00,kg,0.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪40.00/kg,36.0 Kilograms,"₪1,440.00",₪40.00/row m,Annual,,,,,ישב באדמה מלא זמן - התחיל לצאת רק עם האביב באמצע מרץ - יש לשתול באביב ולא בחורף,Hand Seeding,,,
Vegetables,Fabaceae,Jicama,Jicama,Generic Variety,Greenhouse Sow,,08/05/2019,,,,,,,,12/06/2019,,4,24/10/2019,28/10/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 129",20.0,cm,2,0.61,128 cell flats,1,30,78,78,0,,0.00,,0.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪12.00/kg,24.0 Kilograms,₪288.00,₪12.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Transplant from Purchased,Full-Size,,,,,,,,,18/01/2018,,130,01/04/2019,09/08/2019,6 bed m,"Home,HH,Block A,Beds 6",40.0,cm,4,,,,0,60,60,200,seeds/g,0.30,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,120.0 Bunches,₪960.00,₪40.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,05/07/2018,,,,,,,33,07/08/2018,,52,01/04/2019,23/05/2019,6 bed m,"Home,HH,Block A,Beds 5",30.0,cm,4,0.81,128 cell flats,3,30,104,311,200,seeds/g,1.56,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,144.0 Bunches,"₪1,152.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,19/08/2018,,,,,,,32,20/09/2018,,49,01/04/2019,20/05/2019,6 bed m,"Home,HH,Block B,Beds 7",40.0,cm,4,0.61,128 cell flats,3,30,78,234,200,seeds/g,1.17,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,144.0 Bunches,"₪1,152.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,01/11/2018,,,,,,,60,31/12/2018,,90,10/05/2019,08/08/2019,6 bed m,"Home,HH,Block A,Beds 6",40.0,cm,4,0.81,128 cell flats,3,30,104,311,200,seeds/g,1.56,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,144.0 Bunches,"₪1,152.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Red Russian,Direct Sow,Baby Leaf,,,,,,,,,21/11/2018,,28,01/04/2019,29/04/2019,3 bed m,"Ramim,Ra.1,Block L1,Beds 112",2.0,cm,6,,,,,,900,200,seeds/g,4.50,g,0.00,,,,,,,,,,,Kilograms,0.100 cs/row m,₪10.00/cs,1.8 Cases,₪18.00,₪1.00/row m,Annual,,,,,,Jang JP-1,14,9,
Vegetables,Brassicaceae,Kale,Kale,Red Russian,Greenhouse Sow,Full-Size,20/03/2019,,,,,,,36,25/04/2019,,60,13/06/2019,12/08/2019,12 bed m,"Home,HH,Block B,Beds 11",30.0,cm,3,1.22,128 cell flats,3,30,156,468,200,seeds/g,2.34,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,216.0 Bunches,"₪1,728.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Red Russian,Direct Sow,Baby Leaf,,,,,,,,,10/04/2019,,43,08/05/2019,20/06/2019,3 bed m,"Ramim,Ra.2,Block C6m,Beds 207",0.5,cm,8,,,,,,5280,200,seeds/g,26.40,g,10.00,,,,,,,,,,,Kilograms,0.100 cs/row m,₪10.00/cs,2.4 Cases,₪24.00,₪1.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,15/04/2019,,,,,,,44,29/05/2019,,80,23/07/2019,11/10/2019,12 bed m,"Home,HH,Block A,Beds 5",40.0,cm,3,0.91,128 cell flats,3,30,117,349,200,seeds/g,1.75,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,216.0 Bunches,"₪1,728.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Red Russian,Direct Sow,Baby Leaf,,,,,,,,,19/06/2019,,24,19/07/2019,12/08/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",0.5,cm,8,,,,,,9600,200,seeds/g,48.00,g,0.00,,,,,,,,,,,Kilograms,150.000 g/row m,₪10.00/cs,"7,200.0 Grams",₪327.27,₪6.82/row m,Annual,,,,,15 גרם זרעים,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,01/08/2019,,,,,,,32,02/09/2019,,1,17/10/2019,18/10/2019,12 bed m,,30.0,cm,3,1.22,128 cell flats,3,30,156,469,200,seeds/g,2.35,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪8.00/bn,216.0 Bunches,"₪1,728.00",₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Transplant from Purchased,Full-Size,,,,,,,,,12/08/2019,,1,06/10/2019,07/10/2019,12 bed m,"Home,HH,Block B,Beds 11",40.0,cm,3,,,,0,90,90,200,seeds/g,0.45,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,גומן,Greenhouse Sow,Full-Size,26/08/2019,,,,,,,38,03/10/2019,,98,02/12/2019,09/03/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 131",40.0,cm,3,0.91,128 cell flats,3,30,117,349,200,seeds/g,1.75,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪8.00/bn,180.0 Bunches,"₪1,440.00",₪40.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,26/08/2019,,,,,,,37,02/10/2019,,320,28/11/2019,13/10/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 228",40.0,cm,3,0.91,128 cell flats,2,30,117,349,200,seeds/g,1.75,g,0.00,,,,,,,,,,,Bunches,7.000 bn/row m,₪8.00/bn,252.0 Bunches,"₪2,016.00",₪56.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kale,Kale,Red Russian,Direct Sow,Baby Leaf,,,,,,,,,25/10/2019,,49,28/11/2019,16/01/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 111",0.5,cm,8,,,,,,10560,200,seeds/g,52.80,g,10.00,,,,,,,,,,,Kilograms,150.000 g/row m,₪10.00/cs,"7,200.0 Grams",₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Brassicaceae,Kale,Kale,Lacinato (Dinosaur),Greenhouse Sow,Full-Size,06/11/2019,,,,,,,35,11/12/2019,,1,04/02/2020,05/02/2020,12 bed m,,30.0,cm,3,0.5,310 cell flats,3,30,156,465,200,seeds/g,2.33,g,0.00,,,,,,,,,,,Bunches,13.000 bn/row m,₪8.00/bn,468.0 Bunches,"₪3,744.00",₪104.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,Generic Variety,Greenhouse Sow,Full-Size,15/12/2018,,,,,,,44,28/01/2019,,44,27/03/2019,10/05/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 320",20.0,cm,4,2.44,128 cell flats,1,30,312,312,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪7.00/kg,48.0 Kilograms,₪336.00,₪7.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,25/12/2018,,7,01/04/2019,08/04/2019,8 bed m,"Ramim,Ra.2,Block C2,Beds 217",18.0,cm,1,,,,0,44.44,45,210,seeds/g,0.21,g,0.00,,,,,,,,,,,Kilograms,0.744 kg/row m,₪8.00/kg,6.0 Kilograms,₪47.60,₪5.95/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,Generic Variety,Greenhouse Sow,Full-Size,08/01/2019,,,,,,,44,21/02/2019,,48,20/04/2019,07/06/2019,8 bed m,"Ramim,Ra.2,Block C2,Beds 218",20.0,cm,4,1.01,310 cell flats,1,30,208,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,1.000 kg/row m,₪7.00/kg,32.0 Kilograms,₪224.00,₪7.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,08/07/2019,,,,,,,28,05/08/2019,,1,24/09/2019,25/09/2019,12 bed m,,20.0,cm,4,1.01,310 cell flats,1,30,312,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪7.00/kg,26.4 Kilograms,₪184.80,₪3.85/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,25/07/2019,,,,,,,27,21/08/2019,,1,10/10/2019,11/10/2019,12 bed m,,20.0,cm,4,1.01,310 cell flats,1,30,312,314,210,seeds/g,1.50,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪7.00/kg,26.4 Kilograms,₪184.80,₪3.85/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,26/08/2019,,,,,,,45,10/10/2019,,5,11/12/2019,16/12/2019,12 bed m,"Ramim,Ra.2,Block C2,Beds 217",20.0,cm,4,1.01,310 cell flats,1,30,312,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪7.00/kg,26.4 Kilograms,₪184.80,₪3.85/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,26/08/2019,,14,24/10/2019,07/11/2019,12 bed m,"Ramim,Ra.2,Block C2,Beds 225",20.0,cm,4,,,,0,240,240,210,seeds/g,1.14,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪8.00/kg,26.4 Kilograms,₪211.20,₪4.40/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,23/09/2019,,,,,,,27,20/10/2019,,18,26/12/2019,13/01/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 305",20.0,cm,4,1.01,310 cell flats,1,30,312,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪7.00/kg,26.4 Kilograms,₪184.80,₪3.85/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Greenhouse Sow,,19/09/2018,,,,,,,,27/11/2018,,28,30/05/2019,27/06/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 307",20.0,cm,4,2.44,128 cell flats,1,30,312,313,303,seeds/g,1.03,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪14.00/bn,144.0 Bunches,"₪2,016.00",₪42.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Greenhouse Sow,,20/03/2019,,,,,,,,20/05/2019,,21,27/09/2019,18/10/2019,12 bed m,,20.0,cm,4,2.44,128 cell flats,1,30,312,312,303,seeds/g,1.03,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪14.00/bn,144.0 Bunches,"₪2,016.00",₪42.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,18/11/2018,,0,12/02/2019,12/02/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 121",30.0,cm,3,,,,0,167.5,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,1.500 hd/row m,₪5.00/hd,54.0 Heads,₪270.00,₪7.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,01/12/2018,,,,,,,31,01/01/2019,,28,01/04/2019,29/04/2019,8 bed m,"Ramim,Ra.1,Block L1,Beds 116",30.0,cm,3,0.5,310 cell flats,1,30,156,155,1004,seeds/g,0.15,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,84.0 Heads,₪420.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,04/12/2018,,7,01/04/2019,08/04/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 310",30.0,cm,4,,,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,134.4 Heads,₪672.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,15/12/2018,,,,,,,45,29/01/2019,,11,18/04/2019,29/04/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 317",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,18/12/2018,,,,,,,57,13/02/2019,,45,29/04/2019,13/06/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 123",30.0,cm,3,0.5,310 cell flats,1,30,156,155,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,126.0 Heads,₪630.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,31/12/2018,,,,,,,72,13/03/2019,,21,08/05/2019,29/05/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 131",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,20/01/2019,,,,,,,66,27/03/2019,,3,20/05/2019,23/05/2019,8 bed m,"Ramim,Ra.1,Block L2,Beds 126",30.0,cm,4,,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,112.0 Heads,₪560.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,24/01/2019,,11,18/04/2019,29/04/2019,12 bed m,"Ramim,Ra.3,Block R1,Beds 316",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,1.500 hd/row m,₪5.00/hd,54.0 Heads,₪270.00,₪7.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,18/02/2019,,,,,,,51,10/04/2019,,5,29/05/2019,03/06/2019,12 bed m,"Ramim,Ra.1,Block L2,Beds 121",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,13/03/2019,,0,22/04/2019,22/04/2019,6 bed m,"Ramim,Ra.2,Block C2,Beds 219",30.0,cm,3,,,,0,34.88,35,875,seeds/g,0.04,g,0.00,,,,,,,,,,,Heads,1.500 hd/row m,₪5.00/hd,27.0 Heads,₪135.00,₪7.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,14/03/2019,,,,,,,43,26/04/2019,,7,13/06/2019,20/06/2019,8 bed m,"Ramim,Ra.3,Block R2,Beds 328",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,112.0 Heads,₪560.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,29/04/2019,,3,03/06/2019,06/06/2019,12 bed m,"Home,HH,Block C,Beds 14",30.0,cm,4,,,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,1.500 hd/row m,₪5.00/hd,72.0 Heads,₪360.00,₪7.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,08/05/2019,,,,,,,28,05/06/2019,,14,11/07/2019,25/07/2019,12 bed m,"Ramim,Ra.2,Block C2,Beds 227",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Red Leaf,Firecracker,Transplant from Purchased,Full-Size,,,,,,,,,15/05/2019,,7,20/06/2019,27/06/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 118",40.0,cm,4,,,,0,60,60,875,seeds/g,0.07,g,0.00,,,,,,,,,,,Kilograms,0.000 /row m,₪0.00/kg,0.0 ,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,20/05/2019,,0,01/07/2019,01/07/2019,6 bed m,"Ramim,Ra.2,Block C1,Beds 210",30.0,cm,4,,,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,67.2 Heads,₪336.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,29/05/2019,,,,,,,28,26/06/2019,,0,19/08/2019,19/08/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 209",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,19/06/2019,,0,07/08/2019,07/08/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 216",30.0,cm,4,,,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,134.4 Heads,₪672.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,20/06/2019,,,,,,,25,15/07/2019,,14,29/08/2019,12/09/2019,12 bed m,"Home,HH,Block C,Beds 13",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,04/07/2019,,,,,,,25,29/07/2019,,14,07/09/2019,21/09/2019,12 bed m,,30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,18/07/2019,,,,,,,25,12/08/2019,,10,21/09/2019,01/10/2019,12 bed m,"Home,HH,Block C,Beds 15",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,01/08/2019,,,,,,,25,26/08/2019,,2,14/10/2019,16/10/2019,12 bed m,"Home,HH,Block B,Beds 10",30.0,cm,3,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,126.0 Heads,₪630.00,₪17.50/row m,Annual,,,,,,,,,
