Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,13/08/2020,,,,,,,,,,0,20/08/2020,20/08/2020,,,,,,2.0,60/60cm,,,,15040,94,seeds/g,160.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,17/08/2020,,,,,,,,,,3,24/08/2020,27/08/2020,,,,,,2.0,60/60cm,,,,15040,94,seeds/g,160.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,27/08/2020,,,,,,,,,,3,03/09/2020,06/09/2020,,,,,,1.0,60/60cm,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,31/08/2020,,,,,,,,,,0,07/09/2020,07/09/2020,,,,,,1.0,60/60cm,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,AZ-506 sisi,Direct Sow,Full-Size,,,,,,,,,02/09/2020,,1,05/10/2020,06/10/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 201",2.0,cm,6,,,,,,1980,94,seeds/g,21.06,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,36.0 Bunches,₪216.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,05/09/2020,,,,,,,,,,3,10/09/2020,13/09/2020,,,,,,2.0,60/60cm,,,,15040,94,seeds/g,160.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,14/09/2020,,,,,,,,,,70,24/09/2020,03/12/2020,,,,,,1.0,60/60cm,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,AZ-506 sisi,Direct Sow,Full-Size,,,,,,,,,17/09/2020,,8,19/10/2020,27/10/2020,6 bed m,"Ramim,Ra.3,Block R6m,Beds 303",2.0,cm,6,,,,,,1980,94,seeds/g,21.06,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,36.0 Bunches,₪216.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,17/09/2020,,,,,,,,,,1,24/09/2020,25/09/2020,,,,,,1.0,60/60cm,,,,0,94,seeds/g,0.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,AZ-506 sisi,Direct Sow,Full-Size,,,,,,,,,23/09/2020,,6,26/10/2020,01/11/2020,6 bed m,"Ramim,Ra.3,Block R6m,Beds 301",2.0,cm,6,,,,,,1980,94,seeds/g,21.06,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,36.0 Bunches,₪216.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,26/09/2020,,,,,,,,,,2,04/10/2020,06/10/2020,,,,,,1.0,70/80cm,,,,15040,94,seeds/g,160.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/70/80cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/70/80cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,30/09/2020,,,,,,,,,,1,07/10/2020,08/10/2020,,,,,,1.0,60/60cm,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,01/10/2020,,,,,,,,,,2,11/10/2020,13/10/2020,,,,,,2.0,60/60cm,,,,0,94,seeds/g,0.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,05/10/2020,,,,,,,,,,3,12/10/2020,15/10/2020,,,,,,1.0,60/60cm,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,צנון לבן z1015,Direct Sow,Full-Size,,,,,,,,,07/10/2020,,21,03/12/2020,24/12/2020,12 bed m,"Home,HH,Block A,Beds 6",5.0,cm,2,,,,,,528,94,seeds/g,5.62,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,36.0 Bunches,₪216.00,₪9.00/60/60cm,Annual,,,,,7g seeds,Jang JP-1,13,10,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,Generic Variety,Direct Sow,Full-Size,,,,,,,,,07/10/2020,,16,04/11/2020,20/11/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 204",5.0,cm,6,,,,,,792,94,seeds/g,8.43,g,10.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪6.00/bn,54.0 Bunches,₪324.00,₪9.00/row m,Annual,,,,,,Jang JP-1,13,10,FJ - 24
Vegetables,Brassicaceae,Radishes,Radishes,צנון אדום - נטע,Direct Sow,Full-Size,,,,,,,,,07/10/2020,,21,03/12/2020,24/12/2020,12 bed m,"Home,HH,Block A,Beds 5",5.0,cm,2,,,,,,528,94,seeds/g,5.62,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,36.0 Bunches,₪216.00,₪9.00/60/60cm,Annual,,,,,,Jang JP-1,13,10,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,08/10/2020,,,,,,,,,,3,15/10/2020,18/10/2020,,,,,,2.0,60/60cm,,,,0,94,seeds/g,0.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/60cm,₪10.00/cs,12.0 Cases,₪120.00,₪0.00/60/60cm,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,12/10/2020,,,,,,,,,,3,19/10/2020,22/10/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,Generic Variety,Direct Sow,Full-Size,,,,,,,,,15/10/2020,,9,23/11/2020,02/12/2020,5 bed m,"Ramim,Ra.1,Block L1,Beds 110",2.0,cm,8,,,,,,2640,94,seeds/g,28.09,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,40.0 Bunches,₪240.00,₪6.00/row m,Annual,,,,,,Jang JP-1,14,9,X-12
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,15/10/2020,,,,,,,,,,4,22/10/2020,26/10/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,19/10/2020,,,,,,,,,,3,26/10/2020,29/10/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,23/10/2020,,,,,,,,,,3,30/10/2020,02/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,26/10/2020,,,,,,,,,,0,05/11/2020,05/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,29/10/2020,,,,,,,,,,10,29/10/2020,08/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,02/11/2020,,,,,,,,,,3,09/11/2020,12/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,05/11/2020,,,,,,,,,,3,12/11/2020,15/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,09/11/2020,,,,,,,,,,3,16/11/2020,19/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,AZ-506 sisi,Direct Sow,Full-Size,,,,,,,,,11/11/2020,,11,17/12/2020,28/12/2020,6 bed m,"Ramim,Ra.2,Block C1,Beds 213",2.0,cm,6,,,,,,1980,94,seeds/g,21.06,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,36.0 Bunches,₪216.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,16/11/2020,,,,,,,,,,3,23/11/2020,26/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,Nero Tondo,Direct Sow,Full-Size,,,,,,,,,18/11/2020,,20,17/02/2021,09/03/2021,6 bed m,"Ramim,Ra.1,Block L1,Beds 116",3.0,cm,6,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,18.0 Bunches,₪108.00,₪3.00/60/60cm,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,19/11/2020,,,,,,,,,,3,26/11/2020,29/11/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,Daikon Long,Direct Sow,Full-Size,,,,,,,,,23/11/2020,,28,29/03/2021,26/04/2021,6 bed m,"Home,HH,Block B,Beds 10",3.0,cm,6,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,18.0 Bunches,₪108.00,₪3.00/60/60cm,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,23/11/2020,,,,,,,,,,3,30/11/2020,03/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,26/11/2020,,,,,,,,,,3,03/12/2020,06/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,30/11/2020,,,,,,,,,,3,07/12/2020,10/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,French Breakfast,Direct Sow,Full-Size,,,,,,,,,02/12/2020,,2,11/01/2021,13/01/2021,3 bed m,"Ramim,Ra.1,Block L6m,Beds 102",2.0,cm,8,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,24.0 Bunches,₪144.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,ice candle,Direct Sow,Full-Size,,,,,,,,,02/12/2020,,22,06/01/2021,28/01/2021,3 bed m,"Ramim,Ra.1,Block L6m,Beds 102",2.0,cm,4,,,,,,660,94,seeds/g,7.02,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,9.0 Bunches,₪54.00,₪4.50/60/60cm,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,03/12/2020,,,,,,,,,,3,10/12/2020,13/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,07/12/2020,,,,,,,,,,3,14/12/2020,17/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,6.000 cs/60/70,₪10.00/cs,6.0 Cases,₪60.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,French Breakfast,Direct Sow,Full-Size,,,,,,,,,09/12/2020,,48,24/12/2020,10/02/2021,6 bed m,"Ramim,Ra.2,Block C1,Beds 213",2.0,cm,8,,,,,,2640,94,seeds/g,28.09,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,48.0 Bunches,₪288.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,10/12/2020,,,,,,,,,,0,20/12/2020,20/12/2020,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,sakora - נבטים,Greenhouse Sow,Microgreen,17/12/2020,,,,,,,,,,63,24/12/2020,25/02/2021,,,,,,1.0,,,,,7520,94,seeds/g,80.00,g,0.00,Organic,,,,,,,,,,Kilograms,10.000 cs/60/70,₪10.00/cs,10.0 Cases,₪100.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Brassicaceae,Radishes,Radishes,Daikon Long,Direct Sow,Full-Size,,,,,,,,,31/12/2020,,3,25/02/2021,28/02/2021,6 bed m,"Home,HH,Block B,Beds 8",3.0,cm,6,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,18.0 Bunches,₪108.00,₪3.00/60/60cm,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,Nero Tondo,Direct Sow,Full-Size,,,,,,,,,31/12/2020,,2,24/02/2021,26/02/2021,6 bed m,"Home,HH,Block B,Beds 8",3.0,cm,6,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Each,3.000 bn/60/60cm,₪6.00/bn,18.0 Bunches,₪108.00,₪3.00/60/60cm,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Vegetables,Brassicaceae,Radishes,Radishes,French Breakfast,Direct Sow,Full-Size,,,,,,,,,31/12/2020,,14,28/01/2021,11/02/2021,12 bed m,"zvika,Zvika,Block zB,Beds 523",2.0,cm,2,,,,,,1320,94,seeds/g,14.04,g,10.00,Organic,,,,,,,,,,Bunches,1.000 bn/row m,₪6.00/bn,24.0 Bunches,₪144.00,₪6.00/row m,Annual,,,,,,Jang JP-1,13,10,X-24
Herbs,Lamiaceae,Sage,Sage,Common,Transplant from Purchased,,,,,,,,,,17/07/2018,,360,01/09/2018,27/08/2019,8 bed m,"Ramim,Ra.1,Block L1,Beds 109",30.0,cm,2,,,,0,26.67,53,256,seeds/g,0.21,g,0.00,,,,,,,,,,,Bunches,10.000 bn/row m,₪5.00/bn,160.0 Bunches,₪800.00,₪50.00/row m,Perennial,,,,,,,,,
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Direct Sow,Baby Leaf,,,,,,,,,26/08/2019,,121,05/10/2019,03/02/2020,6 bed m,"Ramim,Ra.2,Block C1,Beds 210",1.0,cm,8,,,,,,4800,1269,seeds/g,3.78,g,,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,24.0 Kilograms,"₪1,600.00",₪33.33/row m,Annual,,,,,לקח הרבה זמן לקפוץ ולגדול - לגדל סבב נוסף לבדיקה בערוגה 6 מטר,,,,
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Direct Sow,Baby Leaf,,,,,,,,,13/11/2019,,97,27/02/2020,03/06/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 201",1.0,cm,8,,,,,,4800,1269,seeds/g,3.78,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,24.0 Kilograms,"₪1,600.00",₪33.33/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Greenhouse Sow,Baby Leaf,08/01/2020,,,,,,,49,26/02/2020,,69,02/04/2020,10/06/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 111",20.0,cm,6,0.75,310 cell flats,5,30,234,1163,1269,seeds/g,0.92,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,18.0 Kilograms,"₪1,200.00",₪33.33/row m,Annual,,,,,,,,,
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Greenhouse Sow,Baby Leaf,12/02/2020,,,,,,,71,23/04/2020,,49,08/06/2020,27/07/2020,7 bed m,"Ramim,Ra.1,Block L2,Beds 122",10.0,cm,6,1.17,,5,30,468,2586,1269,seeds/g,2.04,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,21.0 Kilograms,"₪1,400.00",₪33.33/row m,Annual,,,,,,,,,
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Greenhouse Sow,Baby Leaf,01/06/2020,,,,,,,52,23/07/2020,,5,23/08/2020,28/08/2020,5 bed m,"Ramim,Ra.2,Block C6m,Beds 208",10.0,cm,6,1.06,,5,30,468,2343,1269,seeds/g,1.85,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,15.0 Kilograms,"₪1,000.00",₪33.33/row m,Annual,,,,,,,,,
Vegetables,Polygonaceae,Sorrel,Sorrel,Red Veined,Greenhouse Sow,Baby Leaf,13/09/2020,,,,,,,53,05/11/2020,,5,08/02/2021,13/02/2021,6 bed m,"Ramim,Ra.3,Block R6m,Beds 303",10.0,cm,6,1.06,,5,30,468,2343,800,seeds/g,2.93,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,18.0 Kilograms,"₪1,200.00",₪33.33/row m,Annual,,,,,,,,,
Vegetables,Fabaceae,Soybeans,Soybeans,Generic Variety,Direct Sow,Fresh Shelling,,,,,,,,,12/03/2020,,30,10/06/2020,10/07/2020,12 bed m,,5.0,cm,2,,,,,,528,4,seeds/g,132.00,g,10.00,,,,,,,,,,,Kilograms,1.500 kg/row m,₪10.00/cs,36.0 Kilograms,"₪1,800.00",₪75.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Soybeans,Soybeans,Generic Variety,Greenhouse Sow,Fresh Shelling,13/04/2020,,,,,,,42,25/05/2020,,30,23/08/2020,22/09/2020,12 bed m,,10.0,cm,2,,,1,30,312,308,4,seeds/g,77.00,g,0.00,,,,,,,,,,,Kilograms,0.298 kg/row m,₪0.00/kg,7.2 Kilograms,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Generic Variety,Direct Sow,Full-Size,,,,,,,,,16/09/2019,,143,02/12/2019,23/04/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 126",5.0,cm,4,,,,,,1056,75,seeds/kg,14.08,kg,10.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,28.6 Kilograms,"₪1,142.40",₪23.80/row m,Annual,,,,,,Jang JP-1,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Generic Variety,Direct Sow,Full-Size,,,,,,,,,04/11/2019,,74,02/01/2020,16/03/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 127",5.0,cm,6,,,,,,1584,75,seeds/kg,21.12,kg,10.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,42.8 Kilograms,"₪1,713.60",₪23.80/row m,Annual,,,,,,Jang JP-1,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Giant Winter,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,35,11/12/2019,,7,06/04/2020,13/04/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 223",20.0,cm,4,1.17,,3,30,468,1551,75,seeds/kg,20.68,kg,0.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,28.6 Kilograms,"₪1,142.40",₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,14/11/2019,,105,30/12/2019,13/04/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 128",20.0,cm,5,,,,0,300,300,75,seeds/kg,4.00,kg,0.00,,,,,,,,,,,Bunches,0.595 kg/row m,₪8.00/cs,35.7 Kilograms,"₪1,428.00",₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Aurora Mountain Red,Transplant from Purchased,Full-Size,,,,,,,,,12/07/2020,,1,15/08/2020,16/08/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",30.0,cm,3,,,,0,120,120,60,seeds/kg,2.00,kg,0.00,,,,,,,,,,,Kilograms,0.595 kg/row m,₪8.00/cs,21.4 Kilograms,₪856.80,₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Aurora Mountain Spinach,Transplant from Purchased,Full-Size,,,,,,,,,13/08/2020,,102,17/09/2020,28/12/2020,10 bed m,"Ramim,Ra.3,Block R2,Beds 321",20.0,cm,2,,,,0,100,100,60,seeds/kg,1.67,kg,0.00,,,,,,,,,,,Kilograms,0.595 kg/row m,₪8.00/cs,11.9 Kilograms,₪476.00,₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Regata ריגאטה,Greenhouse Sow,Full-Size,05/10/2020,,,,,,,30,04/11/2020,,84,07/01/2021,01/04/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 225",20.0,cm,4,1.86,400 cell flats,3,30,312,2232,60,seeds/kg,37.20,kg,0.00,,,,,,,,,,,Kilograms,0.595 kg/row m,₪8.00/cs,28.6 Kilograms,"₪1,142.40",₪23.80/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Spinach,Spinach,Regata ריגאטה,Greenhouse Sow,Full-Size,22/10/2020,,,,,,,30,21/11/2020,,0,22/02/2021,22/02/2021,24 bed m,"zvika,Zvika,Block zB,Beds 515-516",20.0,cm,4,0.03,400 cell flats,3,30,624,36,70,seeds/kg,0.51,kg,0.00,,,,,,,,,,,Kilograms,0.595 kg/row m,₪8.00/cs,57.1 Kilograms,"₪2,284.80",₪23.80/row m,Annual,,,,,חישתיל דרך יניב,,,,
