Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Thursday 17/02/2022,"צנונית
Full-Size",17/02/2022,"Radishes, French Breakfast
Ra.3 > R1 > Bed 311
14 of 26
Radishes, French Breakfast
Ra.3 > R1 > Bed 312
19 of 26
Radishes, ice candle
Ra.3 > R1 > Bed 312
17 of 26",חנות הגינה: 5,5,0,0,5,12,,bn,,גאיה גינה,0
Thursday 17/02/2022,"תבלין - אזוב
Full-Size",17/02/2022,,חנות הגינה: 5,5,0,0,5,5,,bn,,גאיה גינה,0
Thursday 17/02/2022,"(ירק) שמיר
Leaf",17/02/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,גאיה גינה,0
Thursday 17/02/2022,תבלין - מרווה,17/02/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,גאיה גינה,0
Thursday 17/02/2022,"תרד טורקי
Full-Size",17/02/2022,"Spinach, hyd. פולה f1
Hyd. S > SW > Bed 28
2 of 2",חנות הגינה: 8,8,0,0,8,7,,bn,,גאיה גינה,0
Thursday 17/02/2022,תרד ניוזילנדי,17/02/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-16
1 of 2",חנות הגינה: 8,8,0,0,8,5.6,,kg,,גאיה גינה,0
Thursday 17/02/2022,"שומר
Full-Size",17/02/2022,"Fennel, Orion
Zvika > zA > Beds 505-506
1 of 6",חנות הגינה: 8,8,0,0,8,3.5,,kg,,גאיה גינה,0
Wednesday 16/02/2022,"תבלין - אזוב
Full-Size",16/02/2022,,b2b: 2,2,0,0,2,2,,bn,+לקטוף גם 3 עלי דפנה,גאיה גינה,0
Wednesday 16/02/2022,תבלין - מרווה,16/02/2022,,b2b: 2,2,0,0,2,2,,bn,+17 קילו תפוז ולנסיה,גאיה גינה,0
Wednesday 16/02/2022,"גרגר הנחלים
Full-Size",16/02/2022,"Cress, hyd. גרגר הנחלים
Hyd. N > NW > Bed 14
1 of 5",b2b: 3,3,0,0,3,3,,cs,,גאיה גינה,0
Wednesday 16/02/2022,"בייבי נפרדים
Full-Size",16/02/2022,,b2b: 4,4,0,0,4,4,,cs,חרדל אוסקה,גאיה גינה,0
Wednesday 16/02/2022,"(חסה) סלנובה
Full-Size",16/02/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 18
25 of 68
Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 20
28 of 68",b2b: 9,9,0,0,9,9,,cs,,גאיה גינה,0
Tuesday 15/02/2022,"אפונה
Full-Size",15/02/2022,"Peas, Norli
Ra.1 > L1 > Beds 117-120
1 of 2
Peas, Norli
Ra.1 > L2 > Beds 127-128
2 of 2",חנות הגינה: 1,1,0,All ripe,1,1,,kg,6-7 מארזים,ניצון נהון,0
Tuesday 15/02/2022,"(ירק) פטרוזיליה
Full-Size",15/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 10,10,0,0,10,10,,bn,,ניצון נהון,0
Tuesday 15/02/2022,"גזר
Full-Size",15/02/2022,"Carrots, Nantes Half Long
Ra.3 > R2 > Beds 321-324
1 of 3",חנות הגינה: 10,10,0,0,10,6,,bn,,ניצון נהון,0
Tuesday 15/02/2022,תרד ניוזילנדי,15/02/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-16
1 of 2",חנות הגינה: 3,3,0,0,3,3,,kg,,ניצון נהון,0
Tuesday 15/02/2022,"צנון
Full-Size",15/02/2022,,חנות הגינה: 5,5,0,0,5,5,Daikon Long: 5,bn,,ניצון נהון,0
Tuesday 15/02/2022,"תבלין - נענע
Full-Size",15/02/2022,,חנות הגינה: 5,5,0,0,5,3,,bn,,ניצון נהון,0
Tuesday 15/02/2022,"(ירק) כוסברה
Leaf",15/02/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
8 of 14
Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
5 of 14",חנות הגינה: 6,6,0,0,6,6,,bn,,ניצון נהון,0
Monday 14/02/2022,"בייבי - רוקט
Baby Leaf",14/02/2022,,חנות הגינה: 1,1,0,All ripe,1,1,,kg,,Nimrod Wald,0
Monday 14/02/2022,"גזר
Full-Size",14/02/2022,"Carrots, Nantes Half Long
Ra.3 > R2 > Beds 321-324
1 of 3",חנות הגינה: 1,1,0,All ripe,1,3,,bn,לסיים דילול בלבד,Nimrod Wald,0
Monday 14/02/2022,"אפונה
Full-Size",14/02/2022,"Peas, Norli
Ra.1 > L1 > Beds 117-120
1 of 2
Peas, Norli
Ra.1 > L2 > Beds 127-128
2 of 2",חנות הגינה: 1,1,0,All ripe,1,1.5,,kg,,Nimrod Wald,0
Monday 14/02/2022,תות שדה,14/02/2022,,חנות הגינה: 1,1,0,All ripe,1,0.5,,kg,,Nimrod Wald,0
Monday 14/02/2022,"(חסה) אייסברג
Full-Size",14/02/2022,"Lettuce, hyd. אייסברג
Hyd. S > SE > Bed 16
27 of 68",חנות הגינה: 10,10,0,0,10,10,,hd,,Nimrod Wald,0
Monday 14/02/2022,"שומר
Full-Size",14/02/2022,"Fennel, Orion
Zvika > zA > Beds 505-506
1 of 6",חנות הגינה: 10,10,0,0,10,4,,kg,,Nimrod Wald,0
Monday 14/02/2022,"צנונית
Full-Size",14/02/2022,,חנות הגינה: 10,10,0,0,10,1,French Breakfast: 1,bn,,Nimrod Wald,0
Monday 14/02/2022,"(ירק) בצל ירוק
Full-Size",14/02/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
4 of 13",חנות הגינה: 12,12,0,0,12,12,,bn,,Nimrod Wald,0
Monday 14/02/2022,"(חסה) חמאה
Full-Size",14/02/2022,"Lettuce, hyd. פלנדריה - חמאה
Hyd. N > NE > Bed 5
30 of 68",חנות הגינה: 15,15,0,0,15,15,,hd,"לקטוף שחמט
לנקוט טוב ולארוז זוגות
!!!לצלם את המוצר ולשלוח לי!!!!!",Nimrod Wald,0
Monday 14/02/2022,"קייל
Full-Size",14/02/2022,"Kale, Scarlet
HH > B > Beds 10-12
2 of 4
Kale, Lacinato (Dinosaur)
HH > B > Beds 8-9
1 of 4
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11",חנות הגינה: 15,15,0,All ripe,15,27,,bn,חיסול 500,Nimrod Wald,0
Monday 14/02/2022,"סלרי
Full-Size",14/02/2022,"Celery, hyd. Giant Dorato
Hyd. N > NE > Bed 8 + 1 more Block
4 of 12
Celery, ספרטקוס
Ra.2 > C6m > Bed 207
3 of 12",חנות הגינה: 18,18,0,0,18,18,,bn,,Nimrod Wald,0
Monday 14/02/2022,"בייבי מיקס
Full-Size",14/02/2022,,חנות הגינה: 2,2,0,All ripe,2,2,,kg,,Nimrod Wald,0
Monday 14/02/2022,"(חסה) רומית
Full-Size",14/02/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 6
23 of 68
Lettuce, hyd. רומית
Hyd. S > SE > Bed 17
26 of 68
Lettuce, hyd. רומית
Hyd. S > SE > Beds 19, 21
29 of 68",חנות הגינה: 20,20,0,0,20,20,,hd,,Nimrod Wald,0
Monday 14/02/2022,"(חסה) סלנובה
Full-Size",14/02/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 18
25 of 68
Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 20
28 of 68",חנות הגינה: 20,20,0,0,20,20,,cs,לשמור 6 זוגות לבייבי,Nimrod Wald,0
Monday 14/02/2022,"(ירק) כוסברה
Leaf",14/02/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
8 of 14
Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
5 of 14",חנות הגינה: 20,20,0,0,20,20,,bn,,Nimrod Wald,0
Monday 14/02/2022,"(ירק) פטרוזיליה
Full-Size",14/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 25,25,0,0,25,25,,bn,,Nimrod Wald,0
Monday 14/02/2022,"צנון
Full-Size",14/02/2022,"Radishes, Daikon Long
Ra.3 > R3 > Bed 333
3 of 26",חנות הגינה: 3,3,0,0,3,2,Daikon Long: 2,bn,,Nimrod Wald,0
Monday 14/02/2022,"תבלין - אזוב
Full-Size",14/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Monday 14/02/2022,"תבלין - נענע
Full-Size",14/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Monday 14/02/2022,תבלין - מרווה,14/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Monday 14/02/2022,"ראשד
Full-Size",14/02/2022,"Cress, רשאד
Ra.3 > R2 > Bed 318
2 of 5",חנות הגינה: 4,4,0,0,4,4,,cs,"לקטוף ישר לשקית
לייבש טוב לפני סגירה
לא לדחוס בשקית  - להשאיר מאוור",Nimrod Wald,0
Monday 14/02/2022,תרד ניוזילנדי,14/02/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-16
1 of 2",חנות הגינה: 4,4,0,0,4,3.2,,kg,,Nimrod Wald,0
Monday 14/02/2022,"כרוב
Full-Size",14/02/2022,"Cabbage, פרוקטור
Zvika > zA > Bed 510
2 of 8
Cabbage, בלאדי שטוח
Zvika > zA > Bed 511
3 of 8",חנות הגינה: 4,4,0,0,4,3,,kg,,Nimrod Wald,0
Monday 14/02/2022,"תרד טורקי
Full-Size",14/02/2022,"Spinach, hyd. פולה f1
Hyd. S > SW > Bed 28
2 of 2",חנות הגינה: 6,6,0,0,6,6,,bn,לדלל לאפשר גדילה נורמאלית,Nimrod Wald,0
Monday 14/02/2022,"בייבי נפרדים
Full-Size",14/02/2022,"Lettuce: Salad Mix, חרדל Red Giant
Ra.3 > R1 > Bed 316
32 of 32",חנות הגינה: 6,6,0,0,6,4,,cs,,Nimrod Wald,0
Monday 14/02/2022,"גרגר הנחלים
Full-Size",14/02/2022,,חנות הגינה: 8,8,0,0,8,8,,cs,,Nimrod Wald,0
Monday 14/02/2022,"(ירק) שמיר
Leaf",14/02/2022,,חנות הגינה: 8,8,0,0,8,8,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"בייבי מיקס
Full-Size",10/02/2022,,חנות הגינה: 1,1,0,All ripe,1,1,,kg,לגרד מה שיש,Nimrod Wald,0
Thursday 10/02/2022,"בייבי נפרדים
Full-Size",10/02/2022,"Lettuce: Salad Mix, מיזונה מיקס
Ra.3 > R2 > Bed 318
12 of 38",חנות הגינה: 1,1,0,All ripe,1,4,,cs,,Nimrod Wald,0
Thursday 10/02/2022,"אפונה
Full-Size",10/02/2022,"Peas, Norli
Ra.1 > L1 > Beds 117-120
1 of 2
Peas, Norli
Ra.1 > L2 > Beds 127-128
2 of 2",חנות הגינה: 1,1,0,All ripe,1,1,,kg,,Nimrod Wald,0
Thursday 10/02/2022,תות שדה,10/02/2022,,חנות הגינה: 1,1,0,All ripe,1,0.7,,kg,,Nimrod Wald,0
Thursday 10/02/2022,"קייל
Full-Size",10/02/2022,"Kale, Scarlet
HH > B > Beds 10-12
2 of 4
Kale, Lacinato (Dinosaur)
HH > B > Beds 8-9
1 of 4
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11",חנות הגינה: 10,10,0,0,10,8,,bn,לחסל צמחים ב500,Nimrod Wald,0
Thursday 10/02/2022,"כרוב
Full-Size",10/02/2022,"Cabbage, פרוקטור
Zvika > zA > Bed 510
2 of 8
Cabbage, בלאדי שטוח
Zvika > zA > Bed 511
3 of 8",חנות הגינה: 10,10,0,0,10,10.5,,kg,"לקטוף בדילול
רק גדולים מספיק",Nimrod Wald,0
Thursday 10/02/2022,"צנונית
Full-Size",10/02/2022,"Radishes, French Breakfast
Ra.3 > R1 > Bed 311
14 of 26
Radishes, ice candle
Ra.3 > R1 > Bed 312
17 of 26",חנות הגינה: 10,10,0,0,10,5,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"(ירק) שמיר
Leaf",10/02/2022,,חנות הגינה: 12,12,6,0,12,12,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"(ירק) בצל ירוק
Full-Size",10/02/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
4 of 13",חנות הגינה: 12,12,0,0,12,17,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"סלרי
Full-Size",10/02/2022,"Celery, hyd. Giant Dorato
Hyd. N > NE > Bed 8 + 1 more Block
4 of 12
Celery, ספרטקוס
Ra.2 > C6m > Bed 207
3 of 12",חנות הגינה: 16,16,0,0,16,16,,bn,בחממה - להוריד תעלות שלמות!!,Nimrod Wald,0
Thursday 10/02/2022,"(חסה) רומית
Full-Size",10/02/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 6
23 of 68",חנות הגינה: 20,20,0,0,20,20,,hd,אפשר בודדים לדעתי,Nimrod Wald,0
Thursday 10/02/2022,"(חסה) סלנובה
Full-Size",10/02/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 18
25 of 68",חנות הגינה: 20,20,0,0,20,26,,cs,לשמור 6 זוגות לבייבי,Nimrod Wald,0
Thursday 10/02/2022,"(ירק) כוסברה
Leaf",10/02/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
8 of 14
Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
5 of 14",חנות הגינה: 25,25,0,0,25,25,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"(ירק) פטרוזיליה
Full-Size",10/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 25,25,0,0,25,25,,bn,בשדה - לנקות טוב!!,Nimrod Wald,0
Thursday 10/02/2022,תרד ניוזילנדי,10/02/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-16
1 of 2",חנות הגינה: 3,3,0,0,3,2,,kg,,Nimrod Wald,0
Thursday 10/02/2022,"צנון
Full-Size",10/02/2022,,חנות הגינה: 3,3,0,0,3,3,"Daikon Long: 1,
Nero Tondo: 2",bn,,Nimrod Wald,0
Thursday 10/02/2022,"תבלין - אזוב
Full-Size",10/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"תבלין - נענע
Full-Size",10/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 10/02/2022,תבלין - מרווה,10/02/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 10/02/2022,"גרגר הנחלים
Full-Size",10/02/2022,,חנות הגינה: 8,8,0,0,8,8,,cs,,Nimrod Wald,0
Thursday 10/02/2022,"תרד טורקי
Full-Size",10/02/2022,"Spinach, hyd. פולה f1
Hyd. S > SW > Bed 28
2 of 2",חנות הגינה: 8,8,0,0,8,5,,bn,"להשאיר לי לקטוף בבקשה
צריך לדלד - הצמחים לא גדלים מספיק",Nimrod Wald,0
Tuesday 08/02/2022,"(ירק) פטרוזיליה
Full-Size",08/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 10,10,0,0,10,8,,bn,,Nimrod Wald,0
Tuesday 08/02/2022,"(ירק) שמיר
Leaf",08/02/2022,,חנות הגינה: 6,6,0,0,6,12,hyd. Dukat: 12,bn,,Nimrod Wald,0
Tuesday 08/02/2022,"(ירק) כוסברה
Leaf",08/02/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
8 of 14
Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
5 of 14",חנות הגינה: 8,8,0,0,8,8,,bn,,Nimrod Wald,0
Tuesday 08/02/2022,"(ירק) בצל ירוק
Full-Size",08/02/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
4 of 13",חנות הגינה: 8,8,0,0,8,8,,bn,,Nimrod Wald,0
Monday 07/02/2022,"בייבי סלק
Baby Leaf Greens",07/02/2022,"Beets, MIX עלי ביבי
Ra.3 > R3 > Bed 329
2 of 9",חנות הגינה: 1.5,1.5,0,0,1.5,0.5,,kg,,נטע ברוג,0
Monday 07/02/2022,"(חסה) סלנובה
Full-Size",07/02/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 18
25 of 68",חנות הגינה: 10,10,0,0,10,26,,cs,,נטע ברוג,0
Monday 07/02/2022,"צנונית
Full-Size",07/02/2022,"Radishes, French Breakfast
Ra.3 > R1 > Bed 311
14 of 26",חנות הגינה: 10,10,0,0,10,3,,bn,,נטע ברוג,0
Monday 07/02/2022,"(ירק) בצל ירוק
Full-Size",07/02/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
4 of 13",חנות הגינה: 13,13,0,0,13,13,,bn,,נטע ברוג,0
Monday 07/02/2022,"סלרי
Full-Size",07/02/2022,"Celery, hyd. Giant Dorato
Hyd. N > NE > Bed 8 + 1 more Block
4 of 12
Celery, hyd. Giant Dorato
Hyd. S > SW > Bed 27
2 of 12
Celery, ספרטקוס
Ra.2 > C6m > Bed 207
3 of 12",חנות הגינה: 15,15,0,0,15,15,,bn,,נטע ברוג,0
Monday 07/02/2022,"(ירק) כוסברה
Leaf",07/02/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
8 of 14
Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 23
5 of 14",חנות הגינה: 15,15,0,0,15,15,,bn,,נטע ברוג,0
Monday 07/02/2022,"בייבי מיקס
Full-Size",07/02/2022,,חנות הגינה: 15,15,0,0,15,5,,cs,,נטע ברוג,0
Monday 07/02/2022,תרד ניוזילנדי,07/02/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-16
1 of 2",חנות הגינה: 2,2,0,0,2,3.5,,kg,,נטע ברוג,0
Monday 07/02/2022,תבלין - מרווה,07/02/2022,,חנות הגינה: 2,2,0,0,2,2,,bn,,נטע ברוג,0
Monday 07/02/2022,"(ירק) פטרוזיליה
Full-Size",07/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 20,20,0,0,20,9,,bn,,נטע ברוג,0
Monday 07/02/2022,"(חסה) רומית
Full-Size",07/02/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 6
23 of 68",חנות הגינה: 25,25,0,0,25,26,,hd,,נטע ברוג,0
Monday 07/02/2022,"צנון
Full-Size",07/02/2022,"Radishes, Nero Tondo
Ra.3 > R3 > Bed 333
15 of 26
Radishes, Daikon Long
Ra.3 > R3 > Bed 333
6 of 26
Radishes, Nero Tondo
Ra.3 > R3 > Bed 333
7 of 26",חנות הגינה: 3,3,0,0,3,2,,bn,,נטע ברוג,0
Monday 07/02/2022,"מנגולד
Full-Size",07/02/2022,"Chard, מונופולי - ראש (שדה)
Ra.2 > C6m > Beds 205-206
3 of 14",חנות הגינה: 4,4,0,0,4,2,,bn,,נטע ברוג,0
Monday 07/02/2022,"גרגר הנחלים
Full-Size",07/02/2022,,חנות הגינה: 4,4,0,0,4,6,,cs,,נטע ברוג,0
Monday 07/02/2022,"בייבי - רוקט
Baby Leaf",07/02/2022,"Arugula, Arugula
Ra.3 > R3 > Bed 335
9 of 26",חנות הגינה: 4,4,0,0,4,4,,bn,,נטע ברוג,0
Monday 07/02/2022,"תבלין - נענע
Full-Size",07/02/2022,,חנות הגינה: 4,4,0,0,4,4,,bn,,נטע ברוג,0
Monday 07/02/2022,"גזר
Full-Size",07/02/2022,"Carrots, Nantes Half Long
Ra.3 > R2 > Beds 321-324
1 of 3",חנות הגינה: 5,5,0,0,5,5,,bn,,נטע ברוג,0
Monday 07/02/2022,"בייבי נפרדים
Full-Size",07/02/2022,"Lettuce: Salad Mix, נטע מיקס - Luna Nera+Cavalo
Ra.2 > C1 > Bed 213
8 of 38",חנות הגינה: 6,6,0,0,6,6,,cs,חרדל,נטע ברוג,0
Monday 07/02/2022,"קייל
Full-Size",07/02/2022,"Kale, Scarlet
HH > B > Beds 10-12
2 of 4
Kale, Lacinato (Dinosaur)
HH > B > Beds 8-9
1 of 4
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11",חנות הגינה: 8,8,0,0,8,6,,bn,,נטע ברוג,0
Thursday 03/02/2022,"בייבי סלק
Baby Leaf Greens",03/02/2022,"Beets, MIX עלי ביבי
Ra.3 > R3 > Bed 329
2 of 9",חנות הגינה: 1.5,1.5,0,0,1.5,0.7,,kg,,נטע ברוג,0
Thursday 03/02/2022,"(חסה) אייסברג
Full-Size",03/02/2022,"Lettuce, hyd. אייסברג
Hyd. N > NE > Bed 3
21 of 68
Lettuce, hyd. אייסברג
Hyd. S > SE > Bed 16
27 of 68",חנות הגינה: 10,10,0,0,10,16,,hd,,נטע ברוג,0
Thursday 03/02/2022,"(חסה) סלנובה
Full-Size",03/02/2022,"Lettuce, hyd. סלנובה
Hyd. N > NE > Bed 2
22 of 68
Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 18
25 of 68
Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 20
28 of 68",חנות הגינה: 10,10,0,0,10,8,,cs,,נטע ברוג,0
Thursday 03/02/2022,"סלרי
Full-Size",03/02/2022,"Celery, hyd. Giant Dorato
Hyd. N > NE > Bed 8 + 1 more Block
4 of 12
Celery, hyd. Giant Dorato
Hyd. S > SW > Bed 27
2 of 12
Celery, ספרטקוס
Ra.2 > C6m > Bed 207
3 of 12",חנות הגינה: 10,10,0,0,10,10,,bn,,נטע ברוג,0
Thursday 03/02/2022,"בייבי - רוקט
Baby Leaf",03/02/2022,"Arugula, Arugula
Ra.3 > R3 > Bed 335
9 of 26",חנות הגינה: 10,10,0,0,10,8,,bn,,נטע ברוג,0
Thursday 03/02/2022,"צנונית
Full-Size",03/02/2022,"Radishes, French Breakfast
Ra.3 > R1 > Bed 311
14 of 26",חנות הגינה: 10,10,0,0,10,10,,bn,,נטע ברוג,0
Thursday 03/02/2022,"בייבי מיקס
Full-Size",03/02/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.2 > C2 > Bed 223
14 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.3 > R3 > Bed 334
13 of 38",חנות הגינה: 15,15,0,0,15,13,,cs,,נטע ברוג,0
Thursday 03/02/2022,"תבלין - אזוב
Full-Size",03/02/2022,,חנות הגינה: 2,2,0,0,2,2,,bn,,נטע ברוג,0
Thursday 03/02/2022,תבלין - מרווה,03/02/2022,,חנות הגינה: 2,2,0,0,2,2,,bn,,נטע ברוג,0
Thursday 03/02/2022,"(חסה) רומית
Full-Size",03/02/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 1
20 of 68
Lettuce, hyd. רומית
Hyd. N > NE > Bed 6
23 of 68
Lettuce, hyd. רומית
Hyd. S > SE > Bed 17
26 of 68
Lettuce, hyd. רומית
Hyd. S > SE > Beds 19, 21
29 of 68",חנות הגינה: 20,20,0,0,20,14,,hd,,נטע ברוג,0
Thursday 03/02/2022,"(ירק) פטרוזיליה
Full-Size",03/02/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 25,25,0,0,25,25,,bn,,נטע ברוג,0
Thursday 03/02/2022,"צנון
Full-Size",03/02/2022,"Radishes, Nero Tondo
Ra.3 > R3 > Bed 333
15 of 26
Radishes, Daikon Long
Ra.3 > R3 > Bed 333
6 of 26
Radishes, Nero Tondo
Ra.3 > R3 > Bed 333
7 of 26",חנות הגינה: 3,3,0,0,3,3,,bn,,נטע ברוג,0
Thursday 03/02/2022,"גרגר הנחלים
Full-Size",03/02/2022,,חנות הגינה: 4,4,0,0,4,6,,cs,,נטע ברוג,0
Thursday 03/02/2022,"(ירק) בצל ירוק
Full-Size",03/02/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
4 of 13
Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
3 of 13",חנות הגינה: 4,4,0,0,4,12,,bn,,נטע ברוג,0
Thursday 03/02/2022,"כרוב
Full-Size",03/02/2022,,חנות הגינה: 5,5,0,0,5,6.3,,kg,,נטע ברוג,0
Thursday 03/02/2022,"קייל
Full-Size",03/02/2022,"Kale, Scarlet
HH > B > Beds 10-12
2 of 4
Kale, Lacinato (Dinosaur)
HH > B > Beds 8-9
1 of 4
Kale, Lacinato (Dinosaur)
Zvika > zA > Beds 501-502
6 of 11",חנות הגינה: 6,6,0,0,6,8,,bn,,נטע ברוג,0
Thursday 03/02/2022,"בייבי נפרדים
Full-Size",03/02/2022,,חנות הגינה: 6,6,0,0,6,6,"חרדל Red Giant: 4,
מיזונה מיקס: 2",cs,חרדל,נטע ברוג,0
Thursday 03/02/2022,"סלק
Full-Size Root",03/02/2022,"Beets, Ventu - כדורי F1 נטע
Ra.1 > L2 > Beds 125-126
4 of 9",חנות הגינה: 6,6,0,0,6,6,,bn,,נטע ברוג,0
Thursday 03/02/2022,"תבלין - נענע
Full-Size",03/02/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,נטע ברוג,0
Thursday 03/02/2022,"לאושטיאן
Full-Size",03/02/2022,"Lovage, hyd. Lovage
Hyd. S > SW > Bed 25
2 of 3
Lovage, Lovage
Ra.1 > L6m > Beds 105-107
1 of 3",חנות הגינה: 7,7,0,0,7,2,,bn,,נטע ברוג,0
Monday 31/01/2022,"גזר
Full-Size",31/01/2022,"Carrots, Nantes Half Long
Ra.3 > R2 > Beds 321-324
1 of 3",חנות הגינה: 1,1,0,All ripe,1,20,,bn,,נטע ברוג,0
Monday 31/01/2022,"(חסה) רומית
Full-Size",31/01/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 1
20 of 68
Lettuce, hyd. רומית
Hyd. N > NE > Bed 6
23 of 68
Lettuce, hyd. רומית
Hyd. S > SE > Bed 17
26 of 68",חנות הגינה: 10,10,0,0,10,10,,hd,,נטע ברוג,0
Monday 31/01/2022,"(ירק) פטרוזיליה
Full-Size",31/01/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 13
3 of 8
Parsley, hyd. Borjo
Hyd. S > SW > Bed 24
4 of 8
Parsley, בורג'ו - נטע
Ra.2 > C2 > Beds 225-228
11 of 11",חנות הגינה: 10,10,0,0,10,10,,bn,,נטע ברוג,0
Monday 31/01/2022,"צנונית
Full-Size",31/01/2022,"Radishes, French Breakfast
Ra.3 > R1 > Bed 311
14 of 26",חנות הגינה: 10,10,0,0,10,3,,bn,,נטע ברוג,0
